COMPANY_CODE,PART_NO,YEAR,ANT_0,ANT_1,ANT_2,ANT_3,ANT_4,ANT_5,ANT_6,ANT_7,ANT_8,ANT_9,ANT_10,ANT_11,ANT_12,ANT_13,CON_0,CON_1,CON_2,CON_3,CON_4,CON_5,CON_6,CON_7,CON_8,CON_9,CON_10,CON_11,CON_12,CON_13,SUPPORT,ANT_COUNT,COMBO_COUNT,PERCENT
95018-3,CD85N20-25C-B-M9BZ,2020,CD85N20-25C-B-M9BZ, CD55B20-70M, AN40-04, Y510-03-A, Y500T-A, , , , , , , , , ,VHS40-F06A, KQ2H08-U03A, AW40-F06-B, CJ-T010C, Y500-A, C55B63-20, ISE30A-01-B-L, , , , , , , ,0.6666666666666666,8,8,100.0
95018-3,CD85N20-25C-B-M9BZ,2020,CD85N20-25C-B-M9BZ, CD55B20-70M, AN40-04, Y510-03-A, ISE30A-01-B-L, , , , , , , , , ,VHS40-F06A, KQ2H08-U03A, AW40-F06-B, CJ-T010C, Y500-A, C55B63-20, Y500T-A, , , , , , , ,0.6666666666666666,8,8,100.0
95018-3,CD85N20-25C-B-M9BZ,2020,CD85N20-25C-B-M9BZ, CD55B20-70M, AN40-04, C55B63-20, Y500T-A, , , , , , , , , ,VHS40-F06A, KQ2H08-U03A, AW40-F06-B, CJ-T010C, Y500-A, Y510-03-A, ISE30A-01-B-L, , , , , , , ,0.6666666666666666,8,8,100.0
95018-3,CD85N20-25C-B-M9BZ,2020,CD85N20-25C-B-M9BZ, CD55B20-70M, AN40-04, C55B63-20, ISE30A-01-B-L, , , , , , , , , ,VHS40-F06A, KQ2H08-U03A, AW40-F06-B, CJ-T010C, Y500-A, Y510-03-A, Y500T-A, , , , , , , ,0.6666666666666666,8,8,100.0
95018-3,CD85N20-25C-B-M9BZ,2020,CD85N20-25C-B-M9BZ, CD55B20-70M, AN40-04, Y500T-A, ISE30A-01-B-L, , , , , , , , , ,VHS40-F06A, KQ2H08-U03A, AW40-F06-B, CJ-T010C, Y500-A, Y510-03-A, C55B63-20, , , , , , , ,0.6666666666666666,8,8,100.0
95018-3,CD85N20-25C-B-M9BZ,2020,CD85N20-25C-B-M9BZ, CD55B20-70M, Y510-03-A, C55B63-20, Y500T-A, , , , , , , , , ,VHS40-F06A, KQ2H08-U03A, AW40-F06-B, CJ-T010C, Y500-A, AN40-04, ISE30A-01-B-L, , , , , , , ,0.6666666666666666,8,8,100.0
95018-3,CD85N20-25C-B-M9BZ,2020,CD85N20-25C-B-M9BZ, CD55B20-70M, Y510-03-A, C55B63-20, ISE30A-01-B-L, , , , , , , , , ,VHS40-F06A, KQ2H08-U03A, AW40-F06-B, CJ-T010C, Y500-A, AN40-04, Y500T-A, , , , , , , ,0.6666666666666666,8,8,100.0
95018-3,CD85N20-25C-B-M9BZ,2020,CD85N20-25C-B-M9BZ, CD55B20-70M, Y510-03-A, Y500T-A, ISE30A-01-B-L, , , , , , , , , ,VHS40-F06A, KQ2H08-U03A, AW40-F06-B, CJ-T010C, Y500-A, AN40-04, C55B63-20, , , , , , , ,0.6666666666666666,8,8,100.0
95018-3,CD85N20-25C-B-M9BZ,2020,CD85N20-25C-B-M9BZ, CJ-T010C, Y500-A, AN40-04, Y510-03-A, , , , , , , , , ,VHS40-F06A, KQ2H08-U03A, AW40-F06-B, CD55B20-70M, C55B63-20, Y500T-A, ISE30A-01-B-L, , , , , , , ,0.6666666666666666,8,8,100.0
95018-3,CD85N20-25C-B-M9BZ,2020,CD85N20-25C-B-M9BZ, CD55B20-70M, Y500-A, Y510-03-A, C55B63-20, , , , , , , , , ,VHS40-F06A, KQ2H08-U03A, AW40-F06-B, CJ-T010C, AN40-04, Y500T-A, ISE30A-01-B-L, , , , , , , ,0.6666666666666666,8,8,100.0
95018-3,CD85N20-25C-B-M9BZ,2020,CD85N20-25C-B-M9BZ, CJ-T010C, Y500-A, AN40-04, C55B63-20, , , , , , , , , ,VHS40-F06A, KQ2H08-U03A, AW40-F06-B, CD55B20-70M, Y510-03-A, Y500T-A, ISE30A-01-B-L, , , , , , , ,0.6666666666666666,8,8,100.0
95018-3,CD85N20-25C-B-M9BZ,2020,CD85N20-25C-B-M9BZ, CJ-T010C, Y500-A, AN40-04, Y500T-A, , , , , , , , , ,VHS40-F06A, KQ2H08-U03A, AW40-F06-B, CD55B20-70M, Y510-03-A, C55B63-20, ISE30A-01-B-L, , , , , , , ,0.6666666666666666,8,8,100.0
95018-3,CD85N20-25C-B-M9BZ,2020,CD85N20-25C-B-M9BZ, CJ-T010C, Y500-A, AN40-04, ISE30A-01-B-L, , , , , , , , , ,VHS40-F06A, KQ2H08-U03A, AW40-F06-B, CD55B20-70M, Y510-03-A, C55B63-20, Y500T-A, , , , , , , ,0.6666666666666666,8,8,100.0
95018-3,CD85N20-25C-B-M9BZ,2020,CD85N20-25C-B-M9BZ, CJ-T010C, Y500-A, Y510-03-A, C55B63-20, , , , , , , , , ,VHS40-F06A, KQ2H08-U03A, AW40-F06-B, CD55B20-70M, AN40-04, Y500T-A, ISE30A-01-B-L, , , , , , , ,0.6666666666666666,8,8,100.0
95018-3,CD85N20-25C-B-M9BZ,2020,CD85N20-25C-B-M9BZ, CJ-T010C, Y500-A, Y510-03-A, Y500T-A, , , , , , , , , ,VHS40-F06A, KQ2H08-U03A, AW40-F06-B, CD55B20-70M, AN40-04, C55B63-20, ISE30A-01-B-L, , , , , , , ,0.6666666666666666,8,8,100.0
95018-3,CD85N20-25C-B-M9BZ,2020,CD85N20-25C-B-M9BZ, CJ-T010C, Y500-A, Y510-03-A, ISE30A-01-B-L, , , , , , , , , ,VHS40-F06A, KQ2H08-U03A, AW40-F06-B, CD55B20-70M, AN40-04, C55B63-20, Y500T-A, , , , , , , ,0.6666666666666666,8,8,100.0
95018-3,CD85N20-25C-B-M9BZ,2020,CD85N20-25C-B-M9BZ, CJ-T010C, Y500-A, C55B63-20, Y500T-A, , , , , , , , , ,VHS40-F06A, KQ2H08-U03A, AW40-F06-B, CD55B20-70M, AN40-04, Y510-03-A, ISE30A-01-B-L, , , , , , , ,0.6666666666666666,8,8,100.0
95018-3,CD85N20-25C-B-M9BZ,2020,CD85N20-25C-B-M9BZ, CJ-T010C, Y500-A, C55B63-20, ISE30A-01-B-L, , , , , , , , , ,VHS40-F06A, KQ2H08-U03A, AW40-F06-B, CD55B20-70M, AN40-04, Y510-03-A, Y500T-A, , , , , , , ,0.6666666666666666,8,8,100.0
95018-3,CD85N20-25C-B-M9BZ,2020,CD85N20-25C-B-M9BZ, CJ-T010C, Y500-A, Y500T-A, ISE30A-01-B-L, , , , , , , , , ,VHS40-F06A, KQ2H08-U03A, AW40-F06-B, CD55B20-70M, AN40-04, Y510-03-A, C55B63-20, , , , , , , ,0.6666666666666666,8,8,100.0
95018-3,CD85N20-25C-B-M9BZ,2020,CD85N20-25C-B-M9BZ, CJ-T010C, AN40-04, Y510-03-A, C55B63-20, , , , , , , , , ,VHS40-F06A, KQ2H08-U03A, AW40-F06-B, CD55B20-70M, Y500-A, Y500T-A, ISE30A-01-B-L, , , , , , , ,0.6666666666666666,8,8,100.0
95018-3,CD85N20-25C-B-M9BZ,2020,CD85N20-25C-B-M9BZ, CJ-T010C, AN40-04, Y510-03-A, Y500T-A, , , , , , , , , ,VHS40-F06A, KQ2H08-U03A, AW40-F06-B, CD55B20-70M, Y500-A, C55B63-20, ISE30A-01-B-L, , , , , , , ,0.6666666666666666,8,8,100.0
95018-3,CD85N20-25C-B-M9BZ,2020,CD85N20-25C-B-M9BZ, CJ-T010C, AN40-04, Y510-03-A, ISE30A-01-B-L, , , , , , , , , ,VHS40-F06A, KQ2H08-U03A, AW40-F06-B, CD55B20-70M, Y500-A, C55B63-20, Y500T-A, , , , , , , ,0.6666666666666666,8,8,100.0
95018-3,CD85N20-25C-B-M9BZ,2020,CD85N20-25C-B-M9BZ, CJ-T010C, AN40-04, C55B63-20, Y500T-A, , , , , , , , , ,VHS40-F06A, KQ2H08-U03A, AW40-F06-B, CD55B20-70M, Y500-A, Y510-03-A, ISE30A-01-B-L, , , , , , , ,0.6666666666666666,8,8,100.0
95018-3,CD85N20-25C-B-M9BZ,2020,CD85N20-25C-B-M9BZ, CD55B20-70M, Y500-A, Y510-03-A, Y500T-A, , , , , , , , , ,VHS40-F06A, KQ2H08-U03A, AW40-F06-B, CJ-T010C, AN40-04, C55B63-20, ISE30A-01-B-L, , , , , , , ,0.6666666666666666,8,8,100.0
95018-3,CD85N20-25C-B-M9BZ,2020,CD85N20-25C-B-M9BZ, CD55B20-70M, Y500-A, AN40-04, ISE30A-01-B-L, , , , , , , , , ,VHS40-F06A, KQ2H08-U03A, AW40-F06-B, CJ-T010C, Y510-03-A, C55B63-20, Y500T-A, , , , , , , ,0.6666666666666666,8,8,100.0
95018-3,CD85N20-25C-B-M9BZ,2020,CD85N20-25C-B-M9BZ, AW40-F06-B, Y500-A, C55B63-20, ISE30A-01-B-L, , , , , , , , , ,VHS40-F06A, KQ2H08-U03A, CD55B20-70M, CJ-T010C, AN40-04, Y510-03-A, Y500T-A, , , , , , , ,0.6666666666666666,8,8,100.0
95018-3,CD85N20-25C-B-M9BZ,2020,CD85N20-25C-B-M9BZ, CD55B20-70M, CJ-T010C, Y500-A, C55B63-20, , , , , , , , , ,VHS40-F06A, KQ2H08-U03A, AW40-F06-B, AN40-04, Y510-03-A, Y500T-A, ISE30A-01-B-L, , , , , , , ,0.6666666666666666,8,8,100.0
95018-3,CD85N20-25C-B-M9BZ,2020,CD85N20-25C-B-M9BZ, AW40-F06-B, Y500-A, Y500T-A, ISE30A-01-B-L, , , , , , , , , ,VHS40-F06A, KQ2H08-U03A, CD55B20-70M, CJ-T010C, AN40-04, Y510-03-A, C55B63-20, , , , , , , ,0.6666666666666666,8,8,100.0
95018-3,CD85N20-25C-B-M9BZ,2020,CD85N20-25C-B-M9BZ, AW40-F06-B, AN40-04, Y510-03-A, C55B63-20, , , , , , , , , ,VHS40-F06A, KQ2H08-U03A, CD55B20-70M, CJ-T010C, Y500-A, Y500T-A, ISE30A-01-B-L, , , , , , , ,0.6666666666666666,8,8,100.0
95018-3,CD85N20-25C-B-M9BZ,2020,CD85N20-25C-B-M9BZ, AW40-F06-B, AN40-04, Y510-03-A, Y500T-A, , , , , , , , , ,VHS40-F06A, KQ2H08-U03A, CD55B20-70M, CJ-T010C, Y500-A, C55B63-20, ISE30A-01-B-L, , , , , , , ,0.6666666666666666,8,8,100.0
95018-3,CD85N20-25C-B-M9BZ,2020,CD85N20-25C-B-M9BZ, AW40-F06-B, AN40-04, Y510-03-A, ISE30A-01-B-L, , , , , , , , , ,VHS40-F06A, KQ2H08-U03A, CD55B20-70M, CJ-T010C, Y500-A, C55B63-20, Y500T-A, , , , , , , ,0.6666666666666666,8,8,100.0
95018-3,CD85N20-25C-B-M9BZ,2020,CD85N20-25C-B-M9BZ, AW40-F06-B, AN40-04, C55B63-20, Y500T-A, , , , , , , , , ,VHS40-F06A, KQ2H08-U03A, CD55B20-70M, CJ-T010C, Y500-A, Y510-03-A, ISE30A-01-B-L, , , , , , , ,0.6666666666666666,8,8,100.0
95018-3,CD85N20-25C-B-M9BZ,2020,CD85N20-25C-B-M9BZ, AW40-F06-B, AN40-04, C55B63-20, ISE30A-01-B-L, , , , , , , , , ,VHS40-F06A, KQ2H08-U03A, CD55B20-70M, CJ-T010C, Y500-A, Y510-03-A, Y500T-A, , , , , , , ,0.6666666666666666,8,8,100.0
95018-3,CD85N20-25C-B-M9BZ,2020,CD85N20-25C-B-M9BZ, AW40-F06-B, AN40-04, Y500T-A, ISE30A-01-B-L, , , , , , , , , ,VHS40-F06A, KQ2H08-U03A, CD55B20-70M, CJ-T010C, Y500-A, Y510-03-A, C55B63-20, , , , , , , ,0.6666666666666666,8,8,100.0
95018-3,CD85N20-25C-B-M9BZ,2020,CD85N20-25C-B-M9BZ, AW40-F06-B, Y510-03-A, C55B63-20, Y500T-A, , , , , , , , , ,VHS40-F06A, KQ2H08-U03A, CD55B20-70M, CJ-T010C, Y500-A, AN40-04, ISE30A-01-B-L, , , , , , , ,0.6666666666666666,8,8,100.0
95018-3,CD85N20-25C-B-M9BZ,2020,CD85N20-25C-B-M9BZ, AW40-F06-B, Y510-03-A, C55B63-20, ISE30A-01-B-L, , , , , , , , , ,VHS40-F06A, KQ2H08-U03A, CD55B20-70M, CJ-T010C, Y500-A, AN40-04, Y500T-A, , , , , , , ,0.6666666666666666,8,8,100.0
95018-3,CD85N20-25C-B-M9BZ,2020,CD85N20-25C-B-M9BZ, AW40-F06-B, Y510-03-A, Y500T-A, ISE30A-01-B-L, , , , , , , , , ,VHS40-F06A, KQ2H08-U03A, CD55B20-70M, CJ-T010C, Y500-A, AN40-04, C55B63-20, , , , , , , ,0.6666666666666666,8,8,100.0
95018-3,CD85N20-25C-B-M9BZ,2020,CD85N20-25C-B-M9BZ, AW40-F06-B, C55B63-20, Y500T-A, ISE30A-01-B-L, , , , , , , , , ,VHS40-F06A, KQ2H08-U03A, CD55B20-70M, CJ-T010C, Y500-A, AN40-04, Y510-03-A, , , , , , , ,0.6666666666666666,8,8,100.0
95018-3,CD85N20-25C-B-M9BZ,2020,CD85N20-25C-B-M9BZ, CD55B20-70M, CJ-T010C, Y500-A, AN40-04, , , , , , , , , ,VHS40-F06A, KQ2H08-U03A, AW40-F06-B, Y510-03-A, C55B63-20, Y500T-A, ISE30A-01-B-L, , , , , , , ,0.6666666666666666,8,8,100.0
95018-3,CD85N20-25C-B-M9BZ,2020,CD85N20-25C-B-M9BZ, CD55B20-70M, CJ-T010C, Y500-A, Y510-03-A, , , , , , , , , ,VHS40-F06A, KQ2H08-U03A, AW40-F06-B, AN40-04, C55B63-20, Y500T-A, ISE30A-01-B-L, , , , , , , ,0.6666666666666666,8,8,100.0
95018-3,CD85N20-25C-B-M9BZ,2020,CD85N20-25C-B-M9BZ, CD55B20-70M, CJ-T010C, Y500-A, Y500T-A, , , , , , , , , ,VHS40-F06A, KQ2H08-U03A, AW40-F06-B, AN40-04, Y510-03-A, C55B63-20, ISE30A-01-B-L, , , , , , , ,0.6666666666666666,8,8,100.0
95018-3,CD85N20-25C-B-M9BZ,2020,CD85N20-25C-B-M9BZ, CD55B20-70M, Y500-A, AN40-04, Y500T-A, , , , , , , , , ,VHS40-F06A, KQ2H08-U03A, AW40-F06-B, CJ-T010C, Y510-03-A, C55B63-20, ISE30A-01-B-L, , , , , , , ,0.6666666666666666,8,8,100.0
95018-3,CD85N20-25C-B-M9BZ,2020,CD85N20-25C-B-M9BZ, CD55B20-70M, CJ-T010C, Y500-A, ISE30A-01-B-L, , , , , , , , , ,VHS40-F06A, KQ2H08-U03A, AW40-F06-B, AN40-04, Y510-03-A, C55B63-20, Y500T-A, , , , , , , ,0.6666666666666666,8,8,100.0
95018-3,CD85N20-25C-B-M9BZ,2020,CD85N20-25C-B-M9BZ, CD55B20-70M, CJ-T010C, AN40-04, Y510-03-A, , , , , , , , , ,VHS40-F06A, KQ2H08-U03A, AW40-F06-B, Y500-A, C55B63-20, Y500T-A, ISE30A-01-B-L, , , , , , , ,0.6666666666666666,8,8,100.0
95018-3,CD85N20-25C-B-M9BZ,2020,CD85N20-25C-B-M9BZ, CD55B20-70M, CJ-T010C, AN40-04, C55B63-20, , , , , , , , , ,VHS40-F06A, KQ2H08-U03A, AW40-F06-B, Y500-A, Y510-03-A, Y500T-A, ISE30A-01-B-L, , , , , , , ,0.6666666666666666,8,8,100.0
95018-3,CD85N20-25C-B-M9BZ,2020,CD85N20-25C-B-M9BZ, CD55B20-70M, CJ-T010C, AN40-04, Y500T-A, , , , , , , , , ,VHS40-F06A, KQ2H08-U03A, AW40-F06-B, Y500-A, Y510-03-A, C55B63-20, ISE30A-01-B-L, , , , , , , ,0.6666666666666666,8,8,100.0
95018-3,CD85N20-25C-B-M9BZ,2020,CD85N20-25C-B-M9BZ, CD55B20-70M, CJ-T010C, AN40-04, ISE30A-01-B-L, , , , , , , , , ,VHS40-F06A, KQ2H08-U03A, AW40-F06-B, Y500-A, Y510-03-A, C55B63-20, Y500T-A, , , , , , , ,0.6666666666666666,8,8,100.0
95018-3,CD85N20-25C-B-M9BZ,2020,CD85N20-25C-B-M9BZ, CD55B20-70M, CJ-T010C, Y510-03-A, C55B63-20, , , , , , , , , ,VHS40-F06A, KQ2H08-U03A, AW40-F06-B, Y500-A, AN40-04, Y500T-A, ISE30A-01-B-L, , , , , , , ,0.6666666666666666,8,8,100.0
95018-3,CD85N20-25C-B-M9BZ,2020,CD85N20-25C-B-M9BZ, CD55B20-70M, CJ-T010C, Y510-03-A, Y500T-A, , , , , , , , , ,VHS40-F06A, KQ2H08-U03A, AW40-F06-B, Y500-A, AN40-04, C55B63-20, ISE30A-01-B-L, , , , , , , ,0.6666666666666666,8,8,100.0
95018-3,CD85N20-25C-B-M9BZ,2020,CD85N20-25C-B-M9BZ, CD55B20-70M, CJ-T010C, Y510-03-A, ISE30A-01-B-L, , , , , , , , , ,VHS40-F06A, KQ2H08-U03A, AW40-F06-B, Y500-A, AN40-04, C55B63-20, Y500T-A, , , , , , , ,0.6666666666666666,8,8,100.0
95018-3,CD85N20-25C-B-M9BZ,2020,CD85N20-25C-B-M9BZ, CD55B20-70M, CJ-T010C, C55B63-20, Y500T-A, , , , , , , , , ,VHS40-F06A, KQ2H08-U03A, AW40-F06-B, Y500-A, AN40-04, Y510-03-A, ISE30A-01-B-L, , , , , , , ,0.6666666666666666,8,8,100.0
95018-3,CD85N20-25C-B-M9BZ,2020,CD85N20-25C-B-M9BZ, CD55B20-70M, CJ-T010C, C55B63-20, ISE30A-01-B-L, , , , , , , , , ,VHS40-F06A, KQ2H08-U03A, AW40-F06-B, Y500-A, AN40-04, Y510-03-A, Y500T-A, , , , , , , ,0.6666666666666666,8,8,100.0
95018-3,CD85N20-25C-B-M9BZ,2020,CD85N20-25C-B-M9BZ, CD55B20-70M, CJ-T010C, Y500T-A, ISE30A-01-B-L, , , , , , , , , ,VHS40-F06A, KQ2H08-U03A, AW40-F06-B, Y500-A, AN40-04, Y510-03-A, C55B63-20, , , , , , , ,0.6666666666666666,8,8,100.0
95018-3,CD85N20-25C-B-M9BZ,2020,CD85N20-25C-B-M9BZ, CD55B20-70M, Y500-A, AN40-04, Y510-03-A, , , , , , , , , ,VHS40-F06A, KQ2H08-U03A, AW40-F06-B, CJ-T010C, C55B63-20, Y500T-A, ISE30A-01-B-L, , , , , , , ,0.6666666666666666,8,8,100.0
95018-3,CD85N20-25C-B-M9BZ,2020,CD85N20-25C-B-M9BZ, CD55B20-70M, Y500-A, AN40-04, C55B63-20, , , , , , , , , ,VHS40-F06A, KQ2H08-U03A, AW40-F06-B, CJ-T010C, Y510-03-A, Y500T-A, ISE30A-01-B-L, , , , , , , ,0.6666666666666666,8,8,100.0
95018-3,CD85N20-25C-B-M9BZ,2020,CD85N20-25C-B-M9BZ, KQ2H08-U03A, CJ-T010C, Y500T-A, ISE30A-01-B-L, , , , , , , , , ,VHS40-F06A, AW40-F06-B, CD55B20-70M, Y500-A, AN40-04, Y510-03-A, C55B63-20, , , , , , , ,0.6666666666666666,8,8,100.0
95018-3,CD85N20-25C-B-M9BZ,2020,CD85N20-25C-B-M9BZ, KQ2H08-U03A, CJ-T010C, C55B63-20, ISE30A-01-B-L, , , , , , , , , ,VHS40-F06A, AW40-F06-B, CD55B20-70M, Y500-A, AN40-04, Y510-03-A, Y500T-A, , , , , , , ,0.6666666666666666,8,8,100.0
95018-3,CD85N20-25C-B-M9BZ,2020,CD85N20-25C-B-M9BZ, KQ2H08-U03A, CJ-T010C, C55B63-20, Y500T-A, , , , , , , , , ,VHS40-F06A, AW40-F06-B, CD55B20-70M, Y500-A, AN40-04, Y510-03-A, ISE30A-01-B-L, , , , , , , ,0.6666666666666666,8,8,100.0
95018-3,CD85N20-25C-B-M9BZ,2020,CD85N20-25C-B-M9BZ, VHS40-F06A, Y500-A, AN40-04, C55B63-20, , , , , , , , , ,KQ2H08-U03A, AW40-F06-B, CD55B20-70M, CJ-T010C, Y510-03-A, Y500T-A, ISE30A-01-B-L, , , , , , , ,0.6666666666666666,8,8,100.0
95018-3,CD85N20-25C-B-M9BZ,2020,CD85N20-25C-B-M9BZ, VHS40-F06A, CJ-T010C, Y500-A, Y500T-A, , , , , , , , , ,KQ2H08-U03A, AW40-F06-B, CD55B20-70M, AN40-04, Y510-03-A, C55B63-20, ISE30A-01-B-L, , , , , , , ,0.6666666666666666,8,8,100.0
95018-3,CD85N20-25C-B-M9BZ,2020,CD85N20-25C-B-M9BZ, VHS40-F06A, CJ-T010C, Y500-A, ISE30A-01-B-L, , , , , , , , , ,KQ2H08-U03A, AW40-F06-B, CD55B20-70M, AN40-04, Y510-03-A, C55B63-20, Y500T-A, , , , , , , ,0.6666666666666666,8,8,100.0
95018-3,CD85N20-25C-B-M9BZ,2020,CD85N20-25C-B-M9BZ, VHS40-F06A, CJ-T010C, AN40-04, Y510-03-A, , , , , , , , , ,KQ2H08-U03A, AW40-F06-B, CD55B20-70M, Y500-A, C55B63-20, Y500T-A, ISE30A-01-B-L, , , , , , , ,0.6666666666666666,8,8,100.0
95018-3,CD85N20-25C-B-M9BZ,2020,CD85N20-25C-B-M9BZ, VHS40-F06A, CJ-T010C, AN40-04, C55B63-20, , , , , , , , , ,KQ2H08-U03A, AW40-F06-B, CD55B20-70M, Y500-A, Y510-03-A, Y500T-A, ISE30A-01-B-L, , , , , , , ,0.6666666666666666,8,8,100.0
95018-3,CD85N20-25C-B-M9BZ,2020,CD85N20-25C-B-M9BZ, VHS40-F06A, CJ-T010C, AN40-04, Y500T-A, , , , , , , , , ,KQ2H08-U03A, AW40-F06-B, CD55B20-70M, Y500-A, Y510-03-A, C55B63-20, ISE30A-01-B-L, , , , , , , ,0.6666666666666666,8,8,100.0
95018-3,CD85N20-25C-B-M9BZ,2020,CD85N20-25C-B-M9BZ, VHS40-F06A, CJ-T010C, AN40-04, ISE30A-01-B-L, , , , , , , , , ,KQ2H08-U03A, AW40-F06-B, CD55B20-70M, Y500-A, Y510-03-A, C55B63-20, Y500T-A, , , , , , , ,0.6666666666666666,8,8,100.0
95018-3,CD85N20-25C-B-M9BZ,2020,CD85N20-25C-B-M9BZ, VHS40-F06A, CJ-T010C, Y510-03-A, C55B63-20, , , , , , , , , ,KQ2H08-U03A, AW40-F06-B, CD55B20-70M, Y500-A, AN40-04, Y500T-A, ISE30A-01-B-L, , , , , , , ,0.6666666666666666,8,8,100.0
95018-3,CD85N20-25C-B-M9BZ,2020,CD85N20-25C-B-M9BZ, VHS40-F06A, CJ-T010C, Y510-03-A, Y500T-A, , , , , , , , , ,KQ2H08-U03A, AW40-F06-B, CD55B20-70M, Y500-A, AN40-04, C55B63-20, ISE30A-01-B-L, , , , , , , ,0.6666666666666666,8,8,100.0
95018-3,CD85N20-25C-B-M9BZ,2020,CD85N20-25C-B-M9BZ, VHS40-F06A, CJ-T010C, Y510-03-A, ISE30A-01-B-L, , , , , , , , , ,KQ2H08-U03A, AW40-F06-B, CD55B20-70M, Y500-A, AN40-04, C55B63-20, Y500T-A, , , , , , , ,0.6666666666666666,8,8,100.0
95018-3,CD85N20-25C-B-M9BZ,2020,CD85N20-25C-B-M9BZ, VHS40-F06A, CJ-T010C, C55B63-20, Y500T-A, , , , , , , , , ,KQ2H08-U03A, AW40-F06-B, CD55B20-70M, Y500-A, AN40-04, Y510-03-A, ISE30A-01-B-L, , , , , , , ,0.6666666666666666,8,8,100.0
95018-3,CD85N20-25C-B-M9BZ,2020,CD85N20-25C-B-M9BZ, VHS40-F06A, CJ-T010C, C55B63-20, ISE30A-01-B-L, , , , , , , , , ,KQ2H08-U03A, AW40-F06-B, CD55B20-70M, Y500-A, AN40-04, Y510-03-A, Y500T-A, , , , , , , ,0.6666666666666666,8,8,100.0
95018-3,CD85N20-25C-B-M9BZ,2020,CD85N20-25C-B-M9BZ, VHS40-F06A, CJ-T010C, Y500T-A, ISE30A-01-B-L, , , , , , , , , ,KQ2H08-U03A, AW40-F06-B, CD55B20-70M, Y500-A, AN40-04, Y510-03-A, C55B63-20, , , , , , , ,0.6666666666666666,8,8,100.0
95018-3,CD85N20-25C-B-M9BZ,2020,CD85N20-25C-B-M9BZ, VHS40-F06A, Y500-A, AN40-04, Y510-03-A, , , , , , , , , ,KQ2H08-U03A, AW40-F06-B, CD55B20-70M, CJ-T010C, C55B63-20, Y500T-A, ISE30A-01-B-L, , , , , , , ,0.6666666666666666,8,8,100.0
95018-3,CD85N20-25C-B-M9BZ,2020,CD85N20-25C-B-M9BZ, VHS40-F06A, Y500-A, AN40-04, Y500T-A, , , , , , , , , ,KQ2H08-U03A, AW40-F06-B, CD55B20-70M, CJ-T010C, Y510-03-A, C55B63-20, ISE30A-01-B-L, , , , , , , ,0.6666666666666666,8,8,100.0
95018-3,CD85N20-25C-B-M9BZ,2020,CD85N20-25C-B-M9BZ, VHS40-F06A, CJ-T010C, Y500-A, Y510-03-A, , , , , , , , , ,KQ2H08-U03A, AW40-F06-B, CD55B20-70M, AN40-04, C55B63-20, Y500T-A, ISE30A-01-B-L, , , , , , , ,0.6666666666666666,8,8,100.0
95018-3,CD85N20-25C-B-M9BZ,2020,CD85N20-25C-B-M9BZ, VHS40-F06A, Y500-A, AN40-04, ISE30A-01-B-L, , , , , , , , , ,KQ2H08-U03A, AW40-F06-B, CD55B20-70M, CJ-T010C, Y510-03-A, C55B63-20, Y500T-A, , , , , , , ,0.6666666666666666,8,8,100.0
95018-3,CD85N20-25C-B-M9BZ,2020,CD85N20-25C-B-M9BZ, VHS40-F06A, Y500-A, Y510-03-A, C55B63-20, , , , , , , , , ,KQ2H08-U03A, AW40-F06-B, CD55B20-70M, CJ-T010C, AN40-04, Y500T-A, ISE30A-01-B-L, , , , , , , ,0.6666666666666666,8,8,100.0
95018-3,CD85N20-25C-B-M9BZ,2020,CD85N20-25C-B-M9BZ, VHS40-F06A, Y500-A, Y510-03-A, Y500T-A, , , , , , , , , ,KQ2H08-U03A, AW40-F06-B, CD55B20-70M, CJ-T010C, AN40-04, C55B63-20, ISE30A-01-B-L, , , , , , , ,0.6666666666666666,8,8,100.0
95018-3,CD85N20-25C-B-M9BZ,2020,CD85N20-25C-B-M9BZ, VHS40-F06A, Y500-A, Y510-03-A, ISE30A-01-B-L, , , , , , , , , ,KQ2H08-U03A, AW40-F06-B, CD55B20-70M, CJ-T010C, AN40-04, C55B63-20, Y500T-A, , , , , , , ,0.6666666666666666,8,8,100.0
95018-3,CD85N20-25C-B-M9BZ,2020,CD85N20-25C-B-M9BZ, VHS40-F06A, Y500-A, C55B63-20, Y500T-A, , , , , , , , , ,KQ2H08-U03A, AW40-F06-B, CD55B20-70M, CJ-T010C, AN40-04, Y510-03-A, ISE30A-01-B-L, , , , , , , ,0.6666666666666666,8,8,100.0
95018-3,CD85N20-25C-B-M9BZ,2020,CD85N20-25C-B-M9BZ, VHS40-F06A, Y500-A, C55B63-20, ISE30A-01-B-L, , , , , , , , , ,KQ2H08-U03A, AW40-F06-B, CD55B20-70M, CJ-T010C, AN40-04, Y510-03-A, Y500T-A, , , , , , , ,0.6666666666666666,8,8,100.0
95018-3,CD85N20-25C-B-M9BZ,2020,CD85N20-25C-B-M9BZ, VHS40-F06A, Y500-A, Y500T-A, ISE30A-01-B-L, , , , , , , , , ,KQ2H08-U03A, AW40-F06-B, CD55B20-70M, CJ-T010C, AN40-04, Y510-03-A, C55B63-20, , , , , , , ,0.6666666666666666,8,8,100.0
